member_id,status,sex,age,tranche,tranche_label,tranche_pension
161,pensioner,M,70,pre97,Pre-1997,1272.8973771213177
161,pensioner,M,70,9705,1997-2005,954.6730328409881
161,pensioner,M,70,post05,Post-2005,954.6730328409881
162,pensioner,M,86,pre97,Pre-1997,3313.07788934294
162,pensioner,M,86,9705,1997-2005,2484.8084170072048
162,pensioner,M,86,post05,Post-2005,2484.8084170072048
163,pensioner,M,65,pre97,Pre-1997,3578.222495222257
163,pensioner,M,65,9705,1997-2005,2683.6668714166926
163,pensioner,M,65,post05,Post-2005,2683.6668714166926
164,pensioner,F,73,pre97,Pre-1997,9326.360108470253
164,pensioner,F,73,9705,1997-2005,6994.77008135269
164,pensioner,F,73,post05,Post-2005,6994.77008135269
165,pensioner,M,70,pre97,Pre-1997,1699.5617677900136
165,pensioner,M,70,9705,1997-2005,1274.6713258425102
165,pensioner,M,70,post05,Post-2005,1274.6713258425102
166,pensioner,F,71,pre97,Pre-1997,2377.143643810848
166,pensioner,F,71,9705,1997-2005,1782.8577328581362
166,pensioner,F,71,post05,Post-2005,1782.8577328581362
167,pensioner,M,80,pre97,Pre-1997,4799.786162654103
167,pensioner,M,80,9705,1997-2005,3599.8396219905767
167,pensioner,M,80,post05,Post-2005,3599.8396219905767
168,pensioner,M,89,pre97,Pre-1997,6563.357077854833
168,pensioner,M,89,9705,1997-2005,4922.517808391124
168,pensioner,M,89,post05,Post-2005,4922.517808391124
169,pensioner,M,72,pre97,Pre-1997,1414.9761011671162
169,pensioner,M,72,9705,1997-2005,1061.2320758753372
169,pensioner,M,72,post05,Post-2005,1061.2320758753372
170,pensioner,F,74,pre97,Pre-1997,2044.4294910391218
170,pensioner,F,74,9705,1997-2005,1533.3221182793413
170,pensioner,F,74,post05,Post-2005,1533.3221182793413
171,pensioner,M,76,pre97,Pre-1997,1359.804268362965
171,pensioner,M,76,9705,1997-2005,1019.8532012722237
171,pensioner,M,76,post05,Post-2005,1019.8532012722237
172,pensioner,M,71,pre97,Pre-1997,804.5278713411286
172,pensioner,M,71,9705,1997-2005,603.3959035058464
172,pensioner,M,71,post05,Post-2005,603.3959035058464
173,pensioner,F,78,pre97,Pre-1997,5977.074570482014
173,pensioner,F,78,9705,1997-2005,4482.80592786151
173,pensioner,F,78,post05,Post-2005,4482.80592786151
174,pensioner,M,60,pre97,Pre-1997,7628.918561881957
174,pensioner,M,60,9705,1997-2005,5721.688921411467
174,pensioner,M,60,post05,Post-2005,5721.688921411467
175,pensioner,M,79,pre97,Pre-1997,4171.5525084781575
175,pensioner,M,79,9705,1997-2005,3128.6643813586184
175,pensioner,M,79,post05,Post-2005,3128.6643813586184
176,pensioner,M,86,pre97,Pre-1997,1845.6490067767309
176,pensioner,M,86,9705,1997-2005,1384.236755082548
176,pensioner,M,86,post05,Post-2005,1384.236755082548
177,pensioner,M,62,pre97,Pre-1997,2175.3407913731317
177,pensioner,M,62,9705,1997-2005,1631.5055935298487
177,pensioner,M,62,post05,Post-2005,1631.5055935298487
178,pensioner,M,78,pre97,Pre-1997,8021.766776899809
178,pensioner,M,78,9705,1997-2005,6016.325082674856
178,pensioner,M,78,post05,Post-2005,6016.325082674856
179,pensioner,M,61,pre97,Pre-1997,5110.882551543119
179,pensioner,M,61,9705,1997-2005,3833.1619136573386
179,pensioner,M,61,post05,Post-2005,3833.1619136573386
180,pensioner,F,68,pre97,Pre-1997,2931.1041255279065
180,pensioner,F,68,9705,1997-2005,2198.3280941459298
180,pensioner,F,68,post05,Post-2005,2198.3280941459298
181,pensioner,M,64,pre97,Pre-1997,7365.227885246055
181,pensioner,M,64,9705,1997-2005,5523.92091393454
181,pensioner,M,64,post05,Post-2005,5523.92091393454
182,pensioner,F,72,pre97,Pre-1997,2725.037052783045
182,pensioner,F,72,9705,1997-2005,2043.7777895872835
182,pensioner,F,72,post05,Post-2005,2043.7777895872835
183,pensioner,M,65,pre97,Pre-1997,1862.6281601199744
183,pensioner,M,65,9705,1997-2005,1396.9711200899806
183,pensioner,M,65,post05,Post-2005,1396.9711200899806
184,pensioner,M,67,pre97,Pre-1997,8883.754288805167
184,pensioner,M,67,9705,1997-2005,6662.815716603875
184,pensioner,M,67,post05,Post-2005,6662.815716603875
185,pensioner,M,82,pre97,Pre-1997,1837.2686239225968
185,pensioner,M,82,9705,1997-2005,1377.9514679419476
185,pensioner,M,82,post05,Post-2005,1377.9514679419476
186,pensioner,M,64,pre97,Pre-1997,924.899605025864
186,pensioner,M,64,9705,1997-2005,693.674703769398
186,pensioner,M,64,post05,Post-2005,693.674703769398
187,pensioner,M,69,pre97,Pre-1997,14562.519602486136
187,pensioner,M,69,9705,1997-2005,10921.889701864602
187,pensioner,M,69,post05,Post-2005,10921.889701864602
188,pensioner,M,78,pre97,Pre-1997,738.3501930835544
188,pensioner,M,78,9705,1997-2005,553.7626448126657
188,pensioner,M,78,post05,Post-2005,553.7626448126657
189,pensioner,M,80,pre97,Pre-1997,6217.804374520785
189,pensioner,M,80,9705,1997-2005,4663.353280890588
189,pensioner,M,80,post05,Post-2005,4663.353280890588
190,pensioner,M,79,pre97,Pre-1997,2091.1992647194566
190,pensioner,M,79,9705,1997-2005,1568.3994485395924
190,pensioner,M,79,post05,Post-2005,1568.3994485395924
191,pensioner,M,74,pre97,Pre-1997,20179.390622252715
191,pensioner,M,74,9705,1997-2005,15134.542966689536
191,pensioner,M,74,post05,Post-2005,15134.542966689536
192,pensioner,M,80,pre97,Pre-1997,1865.031285364798
192,pensioner,M,80,9705,1997-2005,1398.7734640235983
192,pensioner,M,80,post05,Post-2005,1398.7734640235983
193,pensioner,M,61,pre97,Pre-1997,1204.0170598498473
193,pensioner,M,61,9705,1997-2005,903.0127948873854
193,pensioner,M,61,post05,Post-2005,903.0127948873854
194,pensioner,F,76,pre97,Pre-1997,2780.2058226250356
194,pensioner,F,76,9705,1997-2005,2085.1543669687762
194,pensioner,F,76,post05,Post-2005,2085.1543669687762
195,pensioner,F,66,pre97,Pre-1997,1370.6478262939245
195,pensioner,F,66,9705,1997-2005,1027.9858697204434
195,pensioner,F,66,post05,Post-2005,1027.9858697204434
196,pensioner,M,85,pre97,Pre-1997,10035.031828404997
196,pensioner,M,85,9705,1997-2005,7526.273871303747
196,pensioner,M,85,post05,Post-2005,7526.273871303747
197,pensioner,M,65,pre97,Pre-1997,1850.2538514926355
197,pensioner,M,65,9705,1997-2005,1387.6903886194764
197,pensioner,M,65,post05,Post-2005,1387.6903886194764
198,pensioner,M,68,pre97,Pre-1997,9850.240605088655
198,pensioner,M,68,9705,1997-2005,7387.68045381649
198,pensioner,M,68,post05,Post-2005,7387.68045381649
199,pensioner,M,80,pre97,Pre-1997,2393.52051957436
199,pensioner,M,80,9705,1997-2005,1795.14038968077
199,pensioner,M,80,post05,Post-2005,1795.14038968077
200,pensioner,F,66,pre97,Pre-1997,16540.507890734876
200,pensioner,F,66,9705,1997-2005,12405.380918051154
200,pensioner,F,66,post05,Post-2005,12405.380918051154
201,pensioner,F,78,pre97,Pre-1997,3278.901466200202
201,pensioner,F,78,9705,1997-2005,2459.176099650151
201,pensioner,F,78,post05,Post-2005,2459.176099650151
202,pensioner,M,71,pre97,Pre-1997,1380.846781874814
202,pensioner,M,71,9705,1997-2005,1035.6350864061103
202,pensioner,M,71,post05,Post-2005,1035.6350864061103
203,pensioner,F,74,pre97,Pre-1997,2302.0851635998874
203,pensioner,F,74,9705,1997-2005,1726.5638726999157
203,pensioner,F,74,post05,Post-2005,1726.5638726999157
204,pensioner,M,73,pre97,Pre-1997,1022.6626147660669
204,pensioner,M,73,9705,1997-2005,766.9969610745501
204,pensioner,M,73,post05,Post-2005,766.9969610745501
205,pensioner,M,86,pre97,Pre-1997,7812.39349926613
205,pensioner,M,86,9705,1997-2005,5859.295124449597
205,pensioner,M,86,post05,Post-2005,5859.295124449597
206,pensioner,M,80,pre97,Pre-1997,2110.119336770678
206,pensioner,M,80,9705,1997-2005,1582.589502578008
206,pensioner,M,80,post05,Post-2005,1582.589502578008
207,pensioner,M,75,pre97,Pre-1997,4817.975112252577
207,pensioner,M,75,9705,1997-2005,3613.481334189433
207,pensioner,M,75,post05,Post-2005,3613.481334189433
208,pensioner,M,64,pre97,Pre-1997,2414.761575187624
208,pensioner,M,64,9705,1997-2005,1811.071181390718
208,pensioner,M,64,post05,Post-2005,1811.071181390718
209,pensioner,F,68,pre97,Pre-1997,2935.795156864616
209,pensioner,F,68,9705,1997-2005,2201.8463676484616
209,pensioner,F,68,post05,Post-2005,2201.8463676484616
210,pensioner,F,79,pre97,Pre-1997,10648.12320708686
210,pensioner,F,79,9705,1997-2005,7986.092405315144
210,pensioner,F,79,post05,Post-2005,7986.092405315144
211,pensioner,M,68,pre97,Pre-1997,4837.518859039682
211,pensioner,M,68,9705,1997-2005,3628.1391442797617
211,pensioner,M,68,post05,Post-2005,3628.1391442797617
212,pensioner,M,77,pre97,Pre-1997,1548.4387877534853
212,pensioner,M,77,9705,1997-2005,1161.329090815114
212,pensioner,M,77,post05,Post-2005,1161.329090815114
213,pensioner,F,73,pre97,Pre-1997,1229.3723292604536
213,pensioner,F,73,9705,1997-2005,922.0292469453402
213,pensioner,F,73,post05,Post-2005,922.0292469453402
214,pensioner,M,68,pre97,Pre-1997,5151.456126448518
214,pensioner,M,68,9705,1997-2005,3863.5920948363882
214,pensioner,M,68,post05,Post-2005,3863.5920948363882
215,pensioner,M,69,pre97,Pre-1997,5702.281884300383
215,pensioner,M,69,9705,1997-2005,4276.711413225287
215,pensioner,M,69,post05,Post-2005,4276.711413225287
216,pensioner,M,65,pre97,Pre-1997,5750.508781420115
216,pensioner,M,65,9705,1997-2005,4312.881586065086
216,pensioner,M,65,post05,Post-2005,4312.881586065086
217,pensioner,M,77,pre97,Pre-1997,3164.2117229633973
217,pensioner,M,77,9705,1997-2005,2373.1587922225476
217,pensioner,M,77,post05,Post-2005,2373.1587922225476
218,pensioner,M,76,pre97,Pre-1997,3572.2970016657378
218,pensioner,M,76,9705,1997-2005,2679.222751249303
218,pensioner,M,76,post05,Post-2005,2679.222751249303
219,pensioner,M,80,pre97,Pre-1997,39802.51976236171
219,pensioner,M,80,9705,1997-2005,29851.889821771278
219,pensioner,M,80,post05,Post-2005,29851.889821771278
220,pensioner,F,70,pre97,Pre-1997,12879.327007599164
220,pensioner,F,70,9705,1997-2005,9659.495255699372
220,pensioner,F,70,post05,Post-2005,9659.495255699372
221,pensioner,M,68,pre97,Pre-1997,1706.0641565805888
221,pensioner,M,68,9705,1997-2005,1279.5481174354416
221,pensioner,M,68,post05,Post-2005,1279.5481174354416
222,pensioner,M,63,pre97,Pre-1997,1207.9918875525257
222,pensioner,M,63,9705,1997-2005,905.9939156643942
222,pensioner,M,63,post05,Post-2005,905.9939156643942
223,pensioner,F,79,pre97,Pre-1997,10912.605177655129
223,pensioner,F,79,9705,1997-2005,8184.4538832413455
223,pensioner,F,79,post05,Post-2005,8184.4538832413455
224,pensioner,F,86,pre97,Pre-1997,3657.0084368268836
224,pensioner,F,86,9705,1997-2005,2742.7563276201627
224,pensioner,F,86,post05,Post-2005,2742.7563276201627
225,pensioner,M,61,pre97,Pre-1997,5010.758122754009
225,pensioner,M,61,9705,1997-2005,3758.068592065506
225,pensioner,M,61,post05,Post-2005,3758.068592065506
226,pensioner,F,72,pre97,Pre-1997,4347.022701354705
226,pensioner,F,72,9705,1997-2005,3260.2670260160285
226,pensioner,F,72,post05,Post-2005,3260.2670260160285
227,pensioner,M,61,pre97,Pre-1997,2681.775753379087
227,pensioner,M,61,9705,1997-2005,2011.331815034315
227,pensioner,M,61,post05,Post-2005,2011.331815034315
228,pensioner,M,76,pre97,Pre-1997,13338.463744183706
228,pensioner,M,76,9705,1997-2005,10003.847808137778
228,pensioner,M,76,post05,Post-2005,10003.847808137778
229,pensioner,F,81,pre97,Pre-1997,1816.2233545100528
229,pensioner,F,81,9705,1997-2005,1362.1675158825394
229,pensioner,F,81,post05,Post-2005,1362.1675158825394
230,pensioner,M,81,pre97,Pre-1997,2827.8415556257037
230,pensioner,M,81,9705,1997-2005,2120.8811667192776
230,pensioner,M,81,post05,Post-2005,2120.8811667192776
231,pensioner,M,68,pre97,Pre-1997,2064.3636808530837
231,pensioner,M,68,9705,1997-2005,1548.2727606398125
231,pensioner,M,68,post05,Post-2005,1548.2727606398125
232,pensioner,F,65,pre97,Pre-1997,3408.134552219407
232,pensioner,F,65,9705,1997-2005,2556.100914164555
232,pensioner,F,65,post05,Post-2005,2556.100914164555
233,pensioner,M,68,pre97,Pre-1997,2785.542879668006
233,pensioner,M,68,9705,1997-2005,2089.1571597510047
233,pensioner,M,68,post05,Post-2005,2089.1571597510047
234,pensioner,F,76,pre97,Pre-1997,8078.956448604462
234,pensioner,F,76,9705,1997-2005,6059.217336453346
234,pensioner,F,76,post05,Post-2005,6059.217336453346
235,pensioner,M,78,pre97,Pre-1997,5712.645878552219
235,pensioner,M,78,9705,1997-2005,4284.484408914164
235,pensioner,M,78,post05,Post-2005,4284.484408914164
236,pensioner,M,76,pre97,Pre-1997,8311.837799988469
236,pensioner,M,76,9705,1997-2005,6233.878349991352
236,pensioner,M,76,post05,Post-2005,6233.878349991352
237,pensioner,F,89,pre97,Pre-1997,3395.4406176255416
237,pensioner,F,89,9705,1997-2005,2546.5804632191557
237,pensioner,F,89,post05,Post-2005,2546.5804632191557
238,pensioner,F,74,pre97,Pre-1997,11056.524539475038
238,pensioner,F,74,9705,1997-2005,8292.393404606279
238,pensioner,F,74,post05,Post-2005,8292.393404606279
239,pensioner,M,74,pre97,Pre-1997,7033.875350163169
239,pensioner,M,74,9705,1997-2005,5275.406512622376
239,pensioner,M,74,post05,Post-2005,5275.406512622376
240,pensioner,M,84,pre97,Pre-1997,3743.5761154471375
240,pensioner,M,84,9705,1997-2005,2807.682086585353
240,pensioner,M,84,post05,Post-2005,2807.682086585353
241,pensioner,F,72,pre97,Pre-1997,979.0893113802842
241,pensioner,F,72,9705,1997-2005,734.3169835352131
241,pensioner,F,72,post05,Post-2005,734.3169835352131
242,pensioner,F,85,pre97,Pre-1997,9408.042591620073
242,pensioner,F,85,9705,1997-2005,7056.031943715054
242,pensioner,F,85,post05,Post-2005,7056.031943715054
243,pensioner,M,60,pre97,Pre-1997,5067.644335967083
243,pensioner,M,60,9705,1997-2005,3800.7332519753118
243,pensioner,M,60,post05,Post-2005,3800.7332519753118
244,pensioner,M,68,pre97,Pre-1997,2210.5372914350387
244,pensioner,M,68,9705,1997-2005,1657.9029685762787
244,pensioner,M,68,post05,Post-2005,1657.9029685762787
245,pensioner,M,68,pre97,Pre-1997,797.0915006258354
245,pensioner,M,68,9705,1997-2005,597.8186254693765
245,pensioner,M,68,post05,Post-2005,597.8186254693765
246,pensioner,M,67,pre97,Pre-1997,3803.7910192073814
246,pensioner,M,67,9705,1997-2005,2852.8432644055356
246,pensioner,M,67,post05,Post-2005,2852.8432644055356
247,pensioner,F,76,pre97,Pre-1997,7029.260803470174
247,pensioner,F,76,9705,1997-2005,5271.94560260263
247,pensioner,F,76,post05,Post-2005,5271.94560260263
248,pensioner,F,81,pre97,Pre-1997,6826.883748673899
248,pensioner,F,81,9705,1997-2005,5120.1628115054245
248,pensioner,F,81,post05,Post-2005,5120.1628115054245
249,pensioner,F,68,pre97,Pre-1997,4467.230549963937
249,pensioner,F,68,9705,1997-2005,3350.4229124729527
249,pensioner,F,68,post05,Post-2005,3350.4229124729527
250,pensioner,M,77,pre97,Pre-1997,4448.557443924158
250,pensioner,M,77,9705,1997-2005,3336.4180829431184
250,pensioner,M,77,post05,Post-2005,3336.4180829431184
251,pensioner,F,73,pre97,Pre-1997,6405.328849120808
251,pensioner,F,73,9705,1997-2005,4803.996636840606
251,pensioner,F,73,post05,Post-2005,4803.996636840606
252,pensioner,F,78,pre97,Pre-1997,1212.269269847881
252,pensioner,F,78,9705,1997-2005,909.2019523859109
252,pensioner,F,78,post05,Post-2005,909.2019523859109
253,pensioner,M,90,pre97,Pre-1997,2011.631945370896
253,pensioner,M,90,9705,1997-2005,1508.7239590281717
253,pensioner,M,90,post05,Post-2005,1508.7239590281717
254,pensioner,M,75,pre97,Pre-1997,5880.551014633002
254,pensioner,M,75,9705,1997-2005,4410.413260974751
254,pensioner,M,75,post05,Post-2005,4410.413260974751
255,pensioner,M,69,pre97,Pre-1997,3375.487708825215
255,pensioner,M,69,9705,1997-2005,2531.615781618911
255,pensioner,M,69,post05,Post-2005,2531.615781618911
256,pensioner,M,75,pre97,Pre-1997,11524.083541381951
256,pensioner,M,75,9705,1997-2005,8643.062656036464
256,pensioner,M,75,post05,Post-2005,8643.062656036464
257,pensioner,M,73,pre97,Pre-1997,4807.821531639189
257,pensioner,M,73,9705,1997-2005,3605.866148729391
257,pensioner,M,73,post05,Post-2005,3605.866148729391
258,pensioner,F,80,pre97,Pre-1997,2382.4785646038104
258,pensioner,F,80,9705,1997-2005,1786.8589234528579
258,pensioner,F,80,post05,Post-2005,1786.8589234528579
259,pensioner,F,80,pre97,Pre-1997,2322.738756843535
259,pensioner,F,80,9705,1997-2005,1742.0540676326514
259,pensioner,F,80,post05,Post-2005,1742.0540676326514
260,pensioner,M,62,pre97,Pre-1997,6968.994196392826
260,pensioner,M,62,9705,1997-2005,5226.745647294619
260,pensioner,M,62,post05,Post-2005,5226.745647294619
261,pensioner,M,73,pre97,Pre-1997,3759.32323595203
261,pensioner,M,73,9705,1997-2005,2819.4924269640223
261,pensioner,M,73,post05,Post-2005,2819.4924269640223
262,pensioner,F,72,pre97,Pre-1997,5968.899010740084
262,pensioner,F,72,9705,1997-2005,4476.674258055063
262,pensioner,F,72,post05,Post-2005,4476.674258055063
263,pensioner,M,74,pre97,Pre-1997,2172.919165002762
263,pensioner,M,74,9705,1997-2005,1629.689373752071
263,pensioner,M,74,post05,Post-2005,1629.689373752071
264,pensioner,M,86,pre97,Pre-1997,8115.1947946419305
264,pensioner,M,86,9705,1997-2005,6086.396095981448
264,pensioner,M,86,post05,Post-2005,6086.396095981448
265,pensioner,F,83,pre97,Pre-1997,7135.062434306892
265,pensioner,F,83,9705,1997-2005,5351.296825730169
265,pensioner,F,83,post05,Post-2005,5351.296825730169
266,pensioner,M,76,pre97,Pre-1997,5981.404734480583
266,pensioner,M,76,9705,1997-2005,4486.053550860437
266,pensioner,M,76,post05,Post-2005,4486.053550860437
267,pensioner,M,69,pre97,Pre-1997,1330.963115142311
267,pensioner,M,69,9705,1997-2005,998.222336356733
267,pensioner,M,69,post05,Post-2005,998.222336356733
268,pensioner,M,69,pre97,Pre-1997,5520.344697888294
268,pensioner,M,69,9705,1997-2005,4140.25852341622
268,pensioner,M,69,post05,Post-2005,4140.25852341622
269,pensioner,F,84,pre97,Pre-1997,2020.8241550915802
269,pensioner,F,84,9705,1997-2005,1515.618116318685
269,pensioner,F,84,post05,Post-2005,1515.618116318685
270,pensioner,F,66,pre97,Pre-1997,8179.5382952766995
270,pensioner,F,66,9705,1997-2005,6134.653721457524
270,pensioner,F,66,post05,Post-2005,6134.653721457524
271,pensioner,M,86,pre97,Pre-1997,15853.80903947389
271,pensioner,M,86,9705,1997-2005,11890.356779605416
271,pensioner,M,86,post05,Post-2005,11890.356779605416
272,pensioner,F,73,pre97,Pre-1997,2661.1262279526363
272,pensioner,F,73,9705,1997-2005,1995.8446709644772
272,pensioner,F,73,post05,Post-2005,1995.8446709644772
273,pensioner,M,76,pre97,Pre-1997,8298.864187998783
273,pensioner,M,76,9705,1997-2005,6224.148140999086
273,pensioner,M,76,post05,Post-2005,6224.148140999086
274,pensioner,M,72,pre97,Pre-1997,12375.049038944153
274,pensioner,M,72,9705,1997-2005,9281.286779208114
274,pensioner,M,72,post05,Post-2005,9281.286779208114
275,pensioner,F,67,pre97,Pre-1997,4540.180261263219
275,pensioner,F,67,9705,1997-2005,3405.1351959474146
275,pensioner,F,67,post05,Post-2005,3405.1351959474146
276,pensioner,M,74,pre97,Pre-1997,3942.676511015364
276,pensioner,M,74,9705,1997-2005,2957.007383261523
276,pensioner,M,74,post05,Post-2005,2957.007383261523
277,pensioner,M,77,pre97,Pre-1997,3645.852995697036
277,pensioner,M,77,9705,1997-2005,2734.3897467727766
277,pensioner,M,77,post05,Post-2005,2734.3897467727766
278,pensioner,M,73,pre97,Pre-1997,1668.679628662621
278,pensioner,M,73,9705,1997-2005,1251.5097214969658
278,pensioner,M,73,post05,Post-2005,1251.5097214969658
279,pensioner,F,74,pre97,Pre-1997,2788.4423911187355
279,pensioner,F,74,9705,1997-2005,2091.3317933390513
279,pensioner,F,74,post05,Post-2005,2091.3317933390513
280,pensioner,M,65,pre97,Pre-1997,2772.5936845513042
